,STATIONS_ID,MESS_DATUM,QN_9,TT_TU,RF_TU,eor
2022-12-01 08:00:00,403,2022120108,1,0.1,93,eor
2022-12-01 09:00:00,403,2022120109,1,0.3,91,eor
2022-12-01 10:00:00,403,2022120110,1,0.4,90,eor
2022-12-01 11:00:00,403,2022120111,1,0.7,89,eor
2022-12-01 12:00:00,403,2022120112,1,0.8,88,eor
2022-12-01 13:00:00,403,2022120113,1,1,86,eor
2022-12-01 14:00:00,403,2022120114,1,0.9,85,eor
2022-12-01 15:00:00,403,2022120115,1,1,84,eor
2022-12-01 16:00:00,403,2022120116,1,1,85,eor
2022-12-01 17:00:00,403,2022120117,1,0.6,91,eor
2022-12-01 18:00:00,403,2022120118,1,0.3,95,eor
2022-12-01 19:00:00,403,2022120119,1,0.3,96,eor
2022-12-01 20:00:00,403,2022120120,1,0.5,96,eor
2022-12-01 21:00:00,403,2022120121,1,0.5,97,eor
2022-12-01 22:00:00,403,2022120122,1,0.6,97,eor
2022-12-01 23:00:00,403,2022120123,1,0.7,97,eor
2022-12-02 00:00:00,403,2022120200,1,0.9,95,eor
2022-12-02 01:00:00,403,2022120201,1,0.9,95,eor
2022-12-02 02:00:00,403,2022120202,1,0.9,94,eor
2022-12-02 03:00:00,403,2022120203,1,0.8,96,eor
2022-12-02 04:00:00,403,2022120204,1,0.5,97,eor
2022-12-02 05:00:00,403,2022120205,1,0.4,98,eor
2022-12-02 06:00:00,403,2022120206,1,0.5,96,eor
2022-12-02 07:00:00,403,2022120207,1,0.8,94,eor
2022-12-02 08:00:00,403,2022120208,1,1.1,91,eor
2022-12-02 09:00:00,403,2022120209,1,1.1,92,eor
2022-12-02 10:00:00,403,2022120210,1,1.5,86,eor
2022-12-02 11:00:00,403,2022120211,1,1.4,86,eor
2022-12-02 12:00:00,403,2022120212,1,1.3,86,eor
2022-12-02 13:00:00,403,2022120213,1,1.2,86,eor
2022-12-02 14:00:00,403,2022120214,1,1.1,84,eor
2022-12-02 15:00:00,403,2022120215,1,0.6,81,eor
2022-12-02 16:00:00,403,2022120216,1,0.2,83,eor
2022-12-02 17:00:00,403,2022120217,1,-0.1,86,eor
2022-12-02 18:00:00,403,2022120218,1,-0.3,87,eor
2022-12-02 19:00:00,403,2022120219,1,-0.6,89,eor
2022-12-02 20:00:00,403,2022120220,1,-0.8,88,eor
2022-12-02 21:00:00,403,2022120221,1,-0.8,85,eor
2022-12-02 22:00:00,403,2022120222,1,-0.9,84,eor
2022-12-02 23:00:00,403,2022120223,1,-1.1,85,eor
2022-12-03 00:00:00,403,2022120300,1,-1.2,84,eor
2022-12-03 01:00:00,403,2022120301,1,-1.2,83,eor
2022-12-03 02:00:00,403,2022120302,1,-1.3,83,eor
2022-12-03 03:00:00,403,2022120303,1,-1.3,82,eor
2022-12-03 04:00:00,403,2022120304,1,-1.3,82,eor
2022-12-03 05:00:00,403,2022120305,1,-1.4,82,eor
2022-12-03 06:00:00,403,2022120306,1,-1.5,84,eor
2022-12-03 07:00:00,403,2022120307,1,-1.7,87,eor
2022-12-03 08:00:00,403,2022120308,1,-1.9,91,eor
2022-12-03 09:00:00,403,2022120309,1,-1.7,91,eor
2022-12-03 10:00:00,403,2022120310,1,-1.4,92,eor
2022-12-03 11:00:00,403,2022120311,1,-1.3,91,eor
2022-12-03 12:00:00,403,2022120312,1,-1.1,90,eor
2022-12-03 13:00:00,403,2022120313,1,-1,90,eor
2022-12-03 14:00:00,403,2022120314,1,-1,90,eor
2022-12-03 15:00:00,403,2022120315,1,-1.1,90,eor
2022-12-03 16:00:00,403,2022120316,1,-1.1,92,eor
2022-12-03 17:00:00,403,2022120317,1,-0.9,92,eor
2022-12-03 18:00:00,403,2022120318,1,-0.8,92,eor
2022-12-03 19:00:00,403,2022120319,1,-0.7,92,eor
2022-12-03 20:00:00,403,2022120320,1,-0.7,92,eor
2022-12-03 21:00:00,403,2022120321,1,-0.6,92,eor
2022-12-03 22:00:00,403,2022120322,1,-0.5,92,eor
2022-12-03 23:00:00,403,2022120323,1,-0.4,94,eor
2022-12-04 00:00:00,403,2022120400,1,-0.3,94,eor
2022-12-04 01:00:00,403,2022120401,1,-0.2,94,eor
2022-12-04 02:00:00,403,2022120402,1,-0.2,95,eor
2022-12-04 03:00:00,403,2022120403,1,-0.2,97,eor
2022-12-04 04:00:00,403,2022120404,1,-0.1,97,eor
2022-12-04 05:00:00,403,2022120405,1,0,96,eor
2022-12-04 06:00:00,403,2022120406,1,0.2,96,eor
2022-12-04 07:00:00,403,2022120407,1,0.3,96,eor
2022-12-04 08:00:00,403,2022120408,1,0.4,96,eor
2022-12-04 09:00:00,403,2022120409,1,0.7,96,eor
2022-12-04 10:00:00,403,2022120410,1,1,95,eor
2022-12-04 11:00:00,403,2022120411,1,1.3,94,eor
2022-12-04 12:00:00,403,2022120412,1,1.5,94,eor
2022-12-04 13:00:00,403,2022120413,1,1.7,94,eor
2022-12-04 14:00:00,403,2022120414,1,1.9,94,eor
2022-12-04 15:00:00,403,2022120415,1,2,94,eor
2022-12-04 16:00:00,403,2022120416,1,1.9,95,eor
2022-12-04 17:00:00,403,2022120417,1,2,98,eor
2022-12-04 18:00:00,403,2022120418,1,2.1,99,eor
2022-12-04 19:00:00,403,2022120419,1,2.2,100,eor
2022-12-04 20:00:00,403,2022120420,1,2.4,100,eor
2022-12-04 21:00:00,403,2022120421,1,2.6,100,eor
2022-12-04 22:00:00,403,2022120422,1,2.6,100,eor
2022-12-04 23:00:00,403,2022120423,1,2.5,100,eor
2022-12-05 00:00:00,403,2022120500,1,2.5,100,eor
2022-12-05 01:00:00,403,2022120501,1,2.6,100,eor
2022-12-05 02:00:00,403,2022120502,1,2.7,100,eor
2022-12-05 03:00:00,403,2022120503,1,2.7,100,eor
2022-12-05 04:00:00,403,2022120504,1,2.7,100,eor
2022-12-05 05:00:00,403,2022120505,1,2.7,100,eor
2022-12-05 06:00:00,403,2022120506,1,2.8,100,eor
2022-12-05 07:00:00,403,2022120507,1,2.9,100,eor
2022-12-05 08:00:00,403,2022120508,1,2.9,100,eor
2022-12-05 09:00:00,403,2022120509,1,3,100,eor
2022-12-05 10:00:00,403,2022120510,1,2.9,100,eor
2022-12-05 11:00:00,403,2022120511,1,3.1,100,eor
2022-12-05 12:00:00,403,2022120512,1,3.2,100,eor
2022-12-05 13:00:00,403,2022120513,1,3.3,100,eor
2022-12-05 14:00:00,403,2022120514,1,3.5,100,eor
2022-12-05 15:00:00,403,2022120515,1,3.5,100,eor
2022-12-05 16:00:00,403,2022120516,1,3.7,100,eor
2022-12-05 17:00:00,403,2022120517,1,3.8,100,eor
2022-12-05 18:00:00,403,2022120518,1,3.9,100,eor
2022-12-05 19:00:00,403,2022120519,1,3.9,100,eor
2022-12-05 20:00:00,403,2022120520,1,3.4,100,eor
2022-12-05 21:00:00,403,2022120521,1,3,100,eor
2022-12-05 22:00:00,403,2022120522,1,2.8,100,eor
2022-12-05 23:00:00,403,2022120523,1,2.8,100,eor
2022-12-06 00:00:00,403,2022120600,1,2.6,100,eor
2022-12-06 01:00:00,403,2022120601,1,2.4,98,eor
2022-12-06 02:00:00,403,2022120602,1,2.2,97,eor
2022-12-06 03:00:00,403,2022120603,1,2,97,eor
2022-12-06 04:00:00,403,2022120604,1,1.9,97,eor
2022-12-06 05:00:00,403,2022120605,1,1.8,97,eor
2022-12-06 06:00:00,403,2022120606,1,1.7,96,eor
2022-12-06 07:00:00,403,2022120607,1,1.7,95,eor
2022-12-06 08:00:00,403,2022120608,1,1.8,95,eor
2022-12-06 09:00:00,403,2022120609,1,1.9,95,eor
2022-12-06 10:00:00,403,2022120610,1,2.1,95,eor
2022-12-06 11:00:00,403,2022120611,1,2,96,eor
2022-12-06 12:00:00,403,2022120612,1,2.2,95,eor
2022-12-06 13:00:00,403,2022120613,1,2.4,94,eor
2022-12-06 14:00:00,403,2022120614,1,2.3,94,eor
2022-12-06 15:00:00,403,2022120615,1,2.1,97,eor
2022-12-06 16:00:00,403,2022120616,1,2.1,99,eor
2022-12-06 17:00:00,403,2022120617,1,2.2,100,eor
2022-12-06 18:00:00,403,2022120618,1,2.5,99,eor
2022-12-06 19:00:00,403,2022120619,1,2.9,98,eor
2022-12-06 20:00:00,403,2022120620,1,3,98,eor
2022-12-06 21:00:00,403,2022120621,1,3.1,99,eor
2022-12-06 22:00:00,403,2022120622,1,3,98,eor
2022-12-06 23:00:00,403,2022120623,1,2.8,97,eor
2022-12-07 00:00:00,403,2022120700,1,2.1,94,eor
2022-12-07 01:00:00,403,2022120701,1,1.4,92,eor
2022-12-07 02:00:00,403,2022120702,1,1.2,91,eor
2022-12-07 03:00:00,403,2022120703,1,0.9,93,eor
2022-12-07 04:00:00,403,2022120704,1,0.8,95,eor
2022-12-07 05:00:00,403,2022120705,1,0.9,98,eor
2022-12-07 06:00:00,403,2022120706,1,1.8,98,eor
2022-12-07 07:00:00,403,2022120707,1,2.5,98,eor
2022-12-07 08:00:00,403,2022120708,1,3,94,eor
2022-12-07 09:00:00,403,2022120709,1,3.2,88,eor
2022-12-07 10:00:00,403,2022120710,1,3.1,79,eor
2022-12-07 11:00:00,403,2022120711,1,3.1,79,eor
2022-12-07 12:00:00,403,2022120712,1,3.5,81,eor
2022-12-07 13:00:00,403,2022120713,1,3.9,81,eor
2022-12-07 14:00:00,403,2022120714,1,3.9,78,eor
2022-12-07 15:00:00,403,2022120715,1,3.6,81,eor
2022-12-07 16:00:00,403,2022120716,1,3.3,82,eor
2022-12-07 17:00:00,403,2022120717,1,2.7,84,eor
2022-12-07 18:00:00,403,2022120718,1,2,86,eor
2022-12-07 19:00:00,403,2022120719,1,1.5,90,eor
2022-12-07 20:00:00,403,2022120720,1,1.3,91,eor
2022-12-07 21:00:00,403,2022120721,1,0.6,94,eor
2022-12-07 22:00:00,403,2022120722,1,0.6,96,eor
2022-12-07 23:00:00,403,2022120723,1,0.2,97,eor
2022-12-08 00:00:00,403,2022120800,1,0,97,eor
2022-12-08 01:00:00,403,2022120801,1,0.2,97,eor
2022-12-08 02:00:00,403,2022120802,1,0.3,98,eor
2022-12-08 03:00:00,403,2022120803,1,0.4,100,eor
2022-12-08 04:00:00,403,2022120804,1,0.4,100,eor
2022-12-08 05:00:00,403,2022120805,1,0.6,100,eor
2022-12-08 06:00:00,403,2022120806,1,1.1,100,eor
2022-12-08 07:00:00,403,2022120807,1,1.1,100,eor
2022-12-08 08:00:00,403,2022120808,1,1.6,99,eor
2022-12-08 09:00:00,403,2022120809,1,1.9,98,eor
2022-12-08 10:00:00,403,2022120810,1,2.4,96,eor
2022-12-08 11:00:00,403,2022120811,1,2.9,95,eor
2022-12-08 12:00:00,403,2022120812,1,2.9,95,eor
2022-12-08 13:00:00,403,2022120813,1,2.9,96,eor
2022-12-08 14:00:00,403,2022120814,1,2.9,96,eor
2022-12-08 15:00:00,403,2022120815,1,2.2,97,eor
2022-12-08 16:00:00,403,2022120816,1,1.9,97,eor
2022-12-08 17:00:00,403,2022120817,1,1.6,98,eor
2022-12-08 18:00:00,403,2022120818,1,1.1,98,eor
2022-12-08 19:00:00,403,2022120819,1,0.4,99,eor
2022-12-08 20:00:00,403,2022120820,1,0.5,99,eor
2022-12-08 21:00:00,403,2022120821,1,0,99,eor
2022-12-08 22:00:00,403,2022120822,1,-1.1,100,eor
2022-12-08 23:00:00,403,2022120823,1,-1.4,100,eor
2022-12-09 00:00:00,403,2022120900,1,-1.9,100,eor
2022-12-09 01:00:00,403,2022120901,1,-1.9,100,eor
2022-12-09 02:00:00,403,2022120902,1,-2.2,100,eor
2022-12-09 03:00:00,403,2022120903,1,-1.7,100,eor
2022-12-09 04:00:00,403,2022120904,1,-1.2,100,eor
2022-12-09 05:00:00,403,2022120905,1,-1.2,100,eor
2022-12-09 06:00:00,403,2022120906,1,-1.3,100,eor
2022-12-09 07:00:00,403,2022120907,1,-1.2,100,eor
2022-12-09 08:00:00,403,2022120908,1,-0.9,100,eor
2022-12-09 09:00:00,403,2022120909,1,-1,100,eor
2022-12-09 10:00:00,403,2022120910,1,-1,100,eor
2022-12-09 11:00:00,403,2022120911,1,-0.9,100,eor
2022-12-09 12:00:00,403,2022120912,1,-0.7,100,eor
2022-12-09 13:00:00,403,2022120913,1,-0.9,100,eor
2022-12-09 14:00:00,403,2022120914,1,-0.8,100,eor
2022-12-09 15:00:00,403,2022120915,1,-1.6,100,eor
2022-12-09 16:00:00,403,2022120916,1,-1.8,100,eor
2022-12-09 17:00:00,403,2022120917,1,-1.9,100,eor
2022-12-09 18:00:00,403,2022120918,1,-2,99,eor
2022-12-09 19:00:00,403,2022120919,1,-2.2,98,eor
2022-12-09 20:00:00,403,2022120920,1,-2,98,eor
2022-12-09 21:00:00,403,2022120921,1,-1.9,98,eor
2022-12-09 22:00:00,403,2022120922,1,-1.7,97,eor
2022-12-09 23:00:00,403,2022120923,1,-1.5,97,eor
2022-12-10 00:00:00,403,2022121000,1,-1.5,95,eor
2022-12-10 01:00:00,403,2022121001,1,-1.8,94,eor
2022-12-10 02:00:00,403,2022121002,1,-1.9,94,eor
2022-12-10 03:00:00,403,2022121003,1,-2.2,94,eor
2022-12-10 04:00:00,403,2022121004,1,-2.4,95,eor
2022-12-10 05:00:00,403,2022121005,1,-2.4,96,eor
2022-12-10 06:00:00,403,2022121006,1,-1.9,94,eor
2022-12-10 07:00:00,403,2022121007,1,-1.5,91,eor
2022-12-10 08:00:00,403,2022121008,1,-1.5,87,eor
2022-12-10 09:00:00,403,2022121009,1,-1.5,87,eor
2022-12-10 10:00:00,403,2022121010,1,-1.2,86,eor
2022-12-10 11:00:00,403,2022121011,1,-0.9,85,eor
2022-12-10 12:00:00,403,2022121012,1,-0.6,85,eor
2022-12-10 13:00:00,403,2022121013,1,-0.8,87,eor
2022-12-10 14:00:00,403,2022121014,1,-1,87,eor
2022-12-10 15:00:00,403,2022121015,1,-1.1,87,eor
2022-12-10 16:00:00,403,2022121016,1,-1.1,87,eor
2022-12-10 17:00:00,403,2022121017,1,-1.2,87,eor
2022-12-10 18:00:00,403,2022121018,1,-1.2,87,eor
2022-12-10 19:00:00,403,2022121019,1,-1.6,87,eor
2022-12-10 20:00:00,403,2022121020,1,-1.8,89,eor
2022-12-10 21:00:00,403,2022121021,1,-2,89,eor
2022-12-10 22:00:00,403,2022121022,1,-2.4,87,eor
2022-12-10 23:00:00,403,2022121023,1,-2.6,85,eor
2022-12-11 00:00:00,403,2022121100,1,-2.6,85,eor
2022-12-11 01:00:00,403,2022121101,1,-2.7,86,eor
2022-12-11 02:00:00,403,2022121102,1,-2.8,87,eor
2022-12-11 03:00:00,403,2022121103,1,-2.7,87,eor
2022-12-11 04:00:00,403,2022121104,1,-2.7,89,eor
2022-12-11 05:00:00,403,2022121105,1,-2.6,89,eor
2022-12-11 06:00:00,403,2022121106,1,-2.6,91,eor
2022-12-11 07:00:00,403,2022121107,1,-2.5,87,eor
2022-12-11 08:00:00,403,2022121108,1,-2.7,83,eor
2022-12-11 09:00:00,403,2022121109,1,-2.7,82,eor
2022-12-11 10:00:00,403,2022121110,1,-2.6,81,eor
2022-12-11 11:00:00,403,2022121111,1,-2.5,82,eor
2022-12-11 12:00:00,403,2022121112,1,-2.3,82,eor
2022-12-11 13:00:00,403,2022121113,1,-2.2,81,eor
2022-12-11 14:00:00,403,2022121114,1,-1.9,82,eor
2022-12-11 15:00:00,403,2022121115,1,-1.8,82,eor
2022-12-11 16:00:00,403,2022121116,1,-1.9,84,eor
2022-12-11 17:00:00,403,2022121117,1,-2,86,eor
2022-12-11 18:00:00,403,2022121118,1,-1.9,87,eor
2022-12-11 19:00:00,403,2022121119,1,-2.1,90,eor
2022-12-11 20:00:00,403,2022121120,1,-2.3,91,eor
2022-12-11 21:00:00,403,2022121121,1,-2.3,91,eor
2022-12-11 22:00:00,403,2022121122,1,-2.2,92,eor
2022-12-11 23:00:00,403,2022121123,1,-2.4,94,eor
2022-12-12 00:00:00,403,2022121200,1,-2.2,94,eor
2022-12-12 01:00:00,403,2022121201,1,-2.2,95,eor
2022-12-12 02:00:00,403,2022121202,1,-2.1,97,eor
2022-12-12 03:00:00,403,2022121203,1,-1.8,97,eor
2022-12-12 04:00:00,403,2022121204,1,-1.4,99,eor
2022-12-12 05:00:00,403,2022121205,1,-1,97,eor
2022-12-12 06:00:00,403,2022121206,1,-0.6,94,eor
2022-12-12 07:00:00,403,2022121207,1,-0.7,94,eor
2022-12-12 08:00:00,403,2022121208,1,-0.8,94,eor
2022-12-12 09:00:00,403,2022121209,1,-0.8,92,eor
2022-12-12 10:00:00,403,2022121210,1,-0.8,88,eor
2022-12-12 11:00:00,403,2022121211,1,-0.6,84,eor
2022-12-12 12:00:00,403,2022121212,1,-0.7,78,eor
2022-12-12 13:00:00,403,2022121213,1,-1.3,79,eor
2022-12-12 14:00:00,403,2022121214,1,-1.3,79,eor
2022-12-12 15:00:00,403,2022121215,1,-1.9,83,eor
2022-12-12 16:00:00,403,2022121216,1,-1.8,84,eor
2022-12-12 17:00:00,403,2022121217,1,-1.8,85,eor
2022-12-12 18:00:00,403,2022121218,1,-1.6,80,eor
2022-12-12 19:00:00,403,2022121219,1,-1.9,83,eor
2022-12-12 20:00:00,403,2022121220,1,-1.9,83,eor
2022-12-12 21:00:00,403,2022121221,1,-1.8,89,eor
2022-12-12 22:00:00,403,2022121222,1,-1.7,81,eor
2022-12-12 23:00:00,403,2022121223,1,-1.8,81,eor
2022-12-13 00:00:00,403,2022121300,1,-1.7,78,eor
2022-12-13 01:00:00,403,2022121301,1,-1.8,80,eor
2022-12-13 02:00:00,403,2022121302,1,-1.9,83,eor
2022-12-13 03:00:00,403,2022121303,1,-1.9,83,eor
2022-12-13 04:00:00,403,2022121304,1,-1.9,83,eor
2022-12-13 05:00:00,403,2022121305,1,-1.8,81,eor
2022-12-13 06:00:00,403,2022121306,1,-1.8,79,eor
2022-12-13 07:00:00,403,2022121307,1,-2,81,eor
2022-12-13 08:00:00,403,2022121308,1,-2.1,83,eor
2022-12-13 09:00:00,403,2022121309,1,-2,82,eor
2022-12-13 10:00:00,403,2022121310,1,-1.7,79,eor
2022-12-13 11:00:00,403,2022121311,1,-1.6,78,eor
2022-12-13 12:00:00,403,2022121312,1,-1.3,76,eor
2022-12-13 13:00:00,403,2022121313,1,-1.2,75,eor
2022-12-13 14:00:00,403,2022121314,1,-1.1,74,eor
2022-12-13 15:00:00,403,2022121315,1,-1.2,76,eor
2022-12-13 16:00:00,403,2022121316,1,-2.3,80,eor
2022-12-13 17:00:00,403,2022121317,1,-3.3,86,eor
2022-12-13 18:00:00,403,2022121318,1,-3.3,83,eor
2022-12-13 19:00:00,403,2022121319,1,-4.1,85,eor
2022-12-13 20:00:00,403,2022121320,1,-4.8,87,eor
2022-12-13 21:00:00,403,2022121321,1,-5.3,88,eor
2022-12-13 22:00:00,403,2022121322,1,-6.4,90,eor
2022-12-13 23:00:00,403,2022121323,1,-6.9,93,eor
2022-12-14 00:00:00,403,2022121400,1,-7.1,94,eor
2022-12-14 01:00:00,403,2022121401,1,-7.3,94,eor
2022-12-14 02:00:00,403,2022121402,1,-7.5,95,eor
2022-12-14 03:00:00,403,2022121403,1,-7.6,95,eor
2022-12-14 04:00:00,403,2022121404,1,-8,94,eor
2022-12-14 05:00:00,403,2022121405,1,-8.1,94,eor
2022-12-14 06:00:00,403,2022121406,1,-8.3,95,eor
2022-12-14 07:00:00,403,2022121407,1,-8.5,95,eor
2022-12-14 08:00:00,403,2022121408,1,-8.4,95,eor
2022-12-14 09:00:00,403,2022121409,1,-6.5,91,eor
2022-12-14 10:00:00,403,2022121410,1,-5.5,90,eor
2022-12-14 11:00:00,403,2022121411,1,-4.5,87,eor
2022-12-14 12:00:00,403,2022121412,1,-3.3,82,eor
2022-12-14 13:00:00,403,2022121413,1,-3.4,81,eor
2022-12-14 14:00:00,403,2022121414,1,-4.3,85,eor
2022-12-14 15:00:00,403,2022121415,1,-5.1,87,eor
2022-12-14 16:00:00,403,2022121416,1,-6.1,89,eor
2022-12-14 17:00:00,403,2022121417,1,-6,88,eor
2022-12-14 18:00:00,403,2022121418,1,-6.8,90,eor
2022-12-14 19:00:00,403,2022121419,1,-7.3,93,eor
2022-12-14 20:00:00,403,2022121420,1,-8.2,94,eor
2022-12-14 21:00:00,403,2022121421,1,-8.9,94,eor
2022-12-14 22:00:00,403,2022121422,1,-9.1,95,eor
2022-12-14 23:00:00,403,2022121423,1,-9.5,95,eor
2022-12-15 00:00:00,403,2022121500,1,-9.6,94,eor
2022-12-15 01:00:00,403,2022121501,1,-9.7,94,eor
2022-12-15 02:00:00,403,2022121502,1,-10.1,94,eor
2022-12-15 03:00:00,403,2022121503,1,-10,93,eor
2022-12-15 04:00:00,403,2022121504,1,-10.3,95,eor
2022-12-15 05:00:00,403,2022121505,1,-10.2,95,eor
2022-12-15 06:00:00,403,2022121506,1,-9.6,95,eor
2022-12-15 07:00:00,403,2022121507,1,-10.3,93,eor
2022-12-15 08:00:00,403,2022121508,1,-10.2,93,eor
2022-12-15 09:00:00,403,2022121509,1,-9.1,93,eor
2022-12-15 10:00:00,403,2022121510,1,-6.8,92,eor
2022-12-15 11:00:00,403,2022121511,1,-5.3,88,eor
2022-12-15 12:00:00,403,2022121512,1,-3.9,86,eor
2022-12-15 13:00:00,403,2022121513,1,-2.6,79,eor
2022-12-15 14:00:00,403,2022121514,1,-2.7,82,eor
2022-12-15 15:00:00,403,2022121515,1,-3.7,87,eor
2022-12-15 16:00:00,403,2022121516,1,-4.9,91,eor
2022-12-15 17:00:00,403,2022121517,1,-4.9,94,eor
2022-12-15 18:00:00,403,2022121518,1,-5,94,eor
2022-12-15 19:00:00,403,2022121519,1,-5.5,94,eor
2022-12-15 20:00:00,403,2022121520,1,-6,94,eor
2022-12-15 21:00:00,403,2022121521,1,-7.1,94,eor
2022-12-15 22:00:00,403,2022121522,1,-7.6,95,eor
2022-12-15 23:00:00,403,2022121523,1,-8.2,95,eor
2022-12-16 00:00:00,403,2022121600,1,-8.4,95,eor
2022-12-16 01:00:00,403,2022121601,1,-8.5,95,eor
2022-12-16 02:00:00,403,2022121602,1,-8.9,94,eor
2022-12-16 03:00:00,403,2022121603,1,-8.7,95,eor
2022-12-16 04:00:00,403,2022121604,1,-8.6,95,eor
2022-12-16 05:00:00,403,2022121605,1,-8.7,95,eor
2022-12-16 06:00:00,403,2022121606,1,-9,95,eor
2022-12-16 07:00:00,403,2022121607,1,-8.6,95,eor
2022-12-16 08:00:00,403,2022121608,1,-8.5,95,eor
2022-12-16 09:00:00,403,2022121609,1,-7.1,95,eor
2022-12-16 10:00:00,403,2022121610,1,-4.5,93,eor
2022-12-16 11:00:00,403,2022121611,1,-3.3,87,eor
2022-12-16 12:00:00,403,2022121612,1,-2.8,85,eor
2022-12-16 13:00:00,403,2022121613,1,-2.2,82,eor
2022-12-16 14:00:00,403,2022121614,1,-2.2,80,eor
2022-12-16 15:00:00,403,2022121615,1,-2.3,82,eor
2022-12-16 16:00:00,403,2022121616,1,-2.5,83,eor
2022-12-16 17:00:00,403,2022121617,1,-2.7,84,eor
2022-12-16 18:00:00,403,2022121618,1,-2.8,84,eor
2022-12-16 19:00:00,403,2022121619,1,-2.7,87,eor
2022-12-16 20:00:00,403,2022121620,1,-2.5,88,eor
2022-12-16 21:00:00,403,2022121621,1,-2.5,91,eor
2022-12-16 22:00:00,403,2022121622,1,-2.3,92,eor
2022-12-16 23:00:00,403,2022121623,1,-2.4,94,eor
2022-12-17 00:00:00,403,2022121700,1,-2.3,94,eor
2022-12-17 01:00:00,403,2022121701,1,-2.3,94,eor
2022-12-17 02:00:00,403,2022121702,1,-2.5,97,eor
2022-12-17 03:00:00,403,2022121703,1,-2.8,99,eor
2022-12-17 04:00:00,403,2022121704,1,-3,99,eor
2022-12-17 05:00:00,403,2022121705,1,-3,99,eor
2022-12-17 06:00:00,403,2022121706,1,-3.1,99,eor
2022-12-17 07:00:00,403,2022121707,1,-3.1,98,eor
2022-12-17 08:00:00,403,2022121708,1,-3.4,98,eor
2022-12-17 09:00:00,403,2022121709,1,-3.3,97,eor
2022-12-17 10:00:00,403,2022121710,1,-3.4,97,eor
2022-12-17 11:00:00,403,2022121711,1,-3,97,eor
2022-12-17 12:00:00,403,2022121712,1,-3.1,97,eor
2022-12-17 13:00:00,403,2022121713,1,-3.5,97,eor
2022-12-17 14:00:00,403,2022121714,1,-3.6,98,eor
2022-12-17 15:00:00,403,2022121715,1,-4,99,eor
2022-12-17 16:00:00,403,2022121716,1,-4,99,eor
2022-12-17 17:00:00,403,2022121717,1,-4.1,99,eor
2022-12-17 18:00:00,403,2022121718,1,-4.5,99,eor
2022-12-17 19:00:00,403,2022121719,1,-4.6,99,eor
2022-12-17 20:00:00,403,2022121720,1,-5,99,eor
2022-12-17 21:00:00,403,2022121721,1,-5.4,99,eor
2022-12-17 22:00:00,403,2022121722,1,-5.7,99,eor
2022-12-17 23:00:00,403,2022121723,1,-6.1,99,eor
2022-12-18 00:00:00,403,2022121800,1,-6.5,98,eor
2022-12-18 01:00:00,403,2022121801,1,-6.4,98,eor
2022-12-18 02:00:00,403,2022121802,1,-6.7,98,eor
2022-12-18 03:00:00,403,2022121803,1,-6.7,98,eor
2022-12-18 04:00:00,403,2022121804,1,-6.9,98,eor
2022-12-18 05:00:00,403,2022121805,1,-7,97,eor
2022-12-18 06:00:00,403,2022121806,1,-7.1,97,eor
2022-12-18 07:00:00,403,2022121807,1,-7,97,eor
2022-12-18 08:00:00,403,2022121808,1,-6.5,97,eor
2022-12-18 09:00:00,403,2022121809,1,-6.3,97,eor
2022-12-18 10:00:00,403,2022121810,1,-5.9,97,eor
2022-12-18 11:00:00,403,2022121811,1,-5.2,97,eor
2022-12-18 12:00:00,403,2022121812,1,-4.7,98,eor
2022-12-18 13:00:00,403,2022121813,1,-4.5,98,eor
2022-12-18 14:00:00,403,2022121814,1,-4.7,97,eor
2022-12-18 15:00:00,403,2022121815,1,-4.7,97,eor
2022-12-18 16:00:00,403,2022121816,1,-5.1,97,eor
2022-12-18 17:00:00,403,2022121817,1,-5,97,eor
2022-12-18 18:00:00,403,2022121818,1,-5.5,97,eor
2022-12-18 19:00:00,403,2022121819,1,-5.8,97,eor
2022-12-18 20:00:00,403,2022121820,1,-5.7,97,eor
2022-12-18 21:00:00,403,2022121821,1,-5.7,96,eor
2022-12-18 22:00:00,403,2022121822,1,-5.8,96,eor
2022-12-18 23:00:00,403,2022121823,1,-5.7,94,eor
2022-12-19 00:00:00,403,2022121900,1,-5.5,93,eor
2022-12-19 01:00:00,403,2022121901,1,-4.9,89,eor
2022-12-19 02:00:00,403,2022121902,1,-4.5,87,eor
2022-12-19 03:00:00,403,2022121903,1,-4.6,87,eor
2022-12-19 04:00:00,403,2022121904,1,-4.3,85,eor
2022-12-19 05:00:00,403,2022121905,1,-4.4,85,eor
2022-12-19 06:00:00,403,2022121906,1,-4,85,eor
2022-12-19 07:00:00,403,2022121907,1,-3.4,83,eor
2022-12-19 08:00:00,403,2022121908,1,-2.6,79,eor
2022-12-19 09:00:00,403,2022121909,1,-1.8,75,eor
2022-12-19 10:00:00,403,2022121910,1,-0.7,73,eor
2022-12-19 11:00:00,403,2022121911,1,0.5,64,eor
2022-12-19 12:00:00,403,2022121912,1,0.9,73,eor
2022-12-19 13:00:00,403,2022121913,1,0.8,92,eor
2022-12-19 14:00:00,403,2022121914,1,1.1,97,eor
2022-12-19 15:00:00,403,2022121915,1,1.6,99,eor
2022-12-19 16:00:00,403,2022121916,1,2.4,99,eor
2022-12-19 17:00:00,403,2022121917,1,2.8,98,eor
2022-12-19 18:00:00,403,2022121918,1,3.2,98,eor
